nome_cultura,safraini,safrafin,cod_cultura,cod_ciclo,cod_solo,geocodigo,uf,municipio,cod_munic,cod_meso,cod_micro,dec1,dec2,dec3,dec4,dec5,dec6,dec7,dec8,dec9,dec10,dec11,dec12,dec13,dec14,dec15,dec16,dec17,dec18,dec19,dec20,dec21,dec22,dec23,dec24,dec25,dec26,dec27,dec28,dec29,dec30,dec31,dec32,dec33,dec34,dec35,dec36,risco_medio
Arroz Sequeiro,2018,2019,12010900000011,20,1,3106705,MG,Betim,11666,3107,310730,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,30,0,0,0,7.22
Arroz Sequeiro,2018,2019,12010900000011,20,1,3110004,MG,Caeté,37190,3107,310730,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,40,0,0,0,6.39
Arroz Sequeiro,2018,2019,12010900000011,20,1,3117876,MG,Confins,53026,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,30,40,0,0,0,4.72
Arroz Sequeiro,2018,2019,12010900000011,20,1,3118601,MG,Contagem,21625,3107,310730,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,40,0,0,0,7.5
Arroz Sequeiro,2018,2019,12010900000011,20,1,3124104,MG,Esmeraldas,26905,3107,310730,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,40,0,0,0,5.56
Arroz Sequeiro,2018,2019,12010900000011,20,1,3137601,MG,Lagoa Santa,23207,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,30,40,0,0,0,4.72
Arroz Sequeiro,2018,2019,12010900000011,20,1,3149309,MG,Pedro Leopoldo,11714,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,40,0,0,0,4.44
Arroz Sequeiro,2018,2019,12010900000011,20,1,3153905,MG,Raposos,10966,3107,310730,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,40,0,0,0,7.5
Arroz Sequeiro,2018,2019,12010900000011,20,1,3154606,MG,Ribeirão Das Neves,3124,3107,310730,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,40,0,0,0,6.67
Arroz Sequeiro,2018,2019,12010900000011,20,1,3154804,MG,Rio Acima,12191,3107,310730,40,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,40,0,0,0,6.94
Arroz Sequeiro,2018,2019,12010900000011,20,1,3156700,MG,Sabará,15435,3107,310730,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,40,0,0,0,7.5
Arroz Sequeiro,2018,2019,12010900000011,20,1,3157807,MG,Santa Luzia,24079,3107,310730,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,40,0,0,0,5.56
Arroz Sequeiro,2018,2019,12010900000011,20,1,3162955,MG,São José Da Lapa,49401,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,40,0,0,0,4.44
Arroz Sequeiro,2018,2019,12010900000011,20,1,3171204,MG,Vespasiano,8208,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,20,40,0,0,0,4.44
Arroz Sequeiro,2018,2019,12010900000011,21,1,3110004,MG,Caeté,37190,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,0,3.89
Arroz Sequeiro,2018,2019,12010900000011,21,1,3117876,MG,Confins,53026,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,30,40,0,0,0,0,4.44
Arroz Sequeiro,2018,2019,12010900000011,21,1,3118601,MG,Contagem,21625,3107,310730,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,40,6.39
Arroz Sequeiro,2018,2019,12010900000011,21,1,3124104,MG,Esmeraldas,26905,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,21,1,3137601,MG,Lagoa Santa,23207,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,21,1,3149309,MG,Pedro Leopoldo,11714,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,21,1,3153905,MG,Raposos,10966,3107,310730,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,40,6.11
Arroz Sequeiro,2018,2019,12010900000011,21,1,3154606,MG,Ribeirão Das Neves,3124,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,21,1,3156700,MG,Sabará,15435,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,40,5.0
Arroz Sequeiro,2018,2019,12010900000011,21,1,3157807,MG,Santa Luzia,24079,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,21,1,3162955,MG,São José Da Lapa,49401,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,21,1,3171204,MG,Vespasiano,8208,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,22,1,3106200,MG,Belo Horizonte,24828,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,30,40,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,22,1,3106705,MG,Betim,11666,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,30,40,40,0,0,0,0,4.44
Arroz Sequeiro,2018,2019,12010900000011,22,1,3110004,MG,Caeté,37190,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,30,0,0,0,0,0,0,2.22
Arroz Sequeiro,2018,2019,12010900000011,22,1,3117876,MG,Confins,53026,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,2.78
Arroz Sequeiro,2018,2019,12010900000011,22,1,3118601,MG,Contagem,21625,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,40,0,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,22,1,3124104,MG,Esmeraldas,26905,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,40,0,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,22,1,3136652,MG,Juatuba,50328,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,40,40,0,0,0,0,4.72
Arroz Sequeiro,2018,2019,12010900000011,22,1,3137601,MG,Lagoa Santa,23207,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,2.78
Arroz Sequeiro,2018,2019,12010900000011,22,1,3149309,MG,Pedro Leopoldo,11714,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,2.5
Arroz Sequeiro,2018,2019,12010900000011,22,1,3153905,MG,Raposos,10966,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,30,40,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,22,1,3154606,MG,Ribeirão Das Neves,3124,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,40,0,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,22,1,3156700,MG,Sabará,15435,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,30,40,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,22,1,3157807,MG,Santa Luzia,24079,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,2.5
Arroz Sequeiro,2018,2019,12010900000011,22,1,3162955,MG,São José Da Lapa,49401,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,2.5
Arroz Sequeiro,2018,2019,12010900000011,22,1,3171204,MG,Vespasiano,8208,3107,310730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,2.5
Arroz Sequeiro,2018,2019,12010900000011,20,1,3102308,MG,Alvinópolis,6080,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,20,1,3105400,MG,Barão De Cocais,37437,3107,310731,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,30,0,0,0,0,4.44
Arroz Sequeiro,2018,2019,12010900000011,20,1,3106002,MG,Bela Vista De Minas,24859,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,20,1,3107703,MG,Bom Jesus Do Amparo,17385,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,30,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,20,1,3115359,MG,Catas Altas,52986,3107,310731,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,30,0,0,0,0,4.44
Arroz Sequeiro,2018,2019,12010900000011,20,1,3121803,MG,Dionísio,2974,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,40,0,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,20,1,3125903,MG,Ferros,24787,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,30,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,20,1,3131703,MG,Itabira,4453,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,40,0,0,0,0,3.89
Arroz Sequeiro,2018,2019,12010900000011,20,1,3136207,MG,João Monlevade,39411,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,20,1,3136603,MG,Nova União,17103,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,30,40,0,0,0,4.72
Arroz Sequeiro,2018,2019,12010900000011,20,1,3144706,MG,Nova Era,3849,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,30,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,20,1,3155702,MG,Rio Piracicaba,12218,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,0,4.17
Arroz Sequeiro,2018,2019,12010900000011,20,1,3157203,MG,Santa Bárbara,37547,3107,310731,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,30,40,0,0,0,7.78
Arroz Sequeiro,2018,2019,12010900000011,20,1,3158003,MG,Santa Maria De Itabira,33060,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,30,40,0,0,0,0,4.44
Arroz Sequeiro,2018,2019,12010900000011,20,1,3161007,MG,São Domingos Do Prata,7649,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,30,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,20,1,3161908,MG,São Gonçalo Do Rio Abaixo,7687,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,30,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,20,1,3163409,MG,São José Do Goiabal,33321,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,40,0,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,20,1,3168309,MG,Taquaraçu De Minas,15497,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,30,40,0,0,0,4.72
Arroz Sequeiro,2018,2019,12010900000011,20,2,3106002,MG,Bela Vista De Minas,24859,3107,310731,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,30,40,0,0,0,7.78
Arroz Sequeiro,2018,2019,12010900000011,20,2,3121803,MG,Dionísio,2974,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,30,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,20,2,3125903,MG,Ferros,24787,3107,310731,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,30,40,0,0,0,6.11
Arroz Sequeiro,2018,2019,12010900000011,20,2,3136207,MG,João Monlevade,39411,3107,310731,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,40,0,0,0,7.5
Arroz Sequeiro,2018,2019,12010900000011,20,2,3144706,MG,Nova Era,3849,3107,310731,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,30,40,0,0,0,5.83
Arroz Sequeiro,2018,2019,12010900000011,20,2,3155702,MG,Rio Piracicaba,12218,3107,310731,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,20,40,0,0,0,7.5
Arroz Sequeiro,2018,2019,12010900000011,20,2,3158003,MG,Santa Maria De Itabira,33060,3107,310731,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,30,40,0,0,0,6.11
Arroz Sequeiro,2018,2019,12010900000011,20,2,3161007,MG,São Domingos Do Prata,7649,3107,310731,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,20,30,40,0,0,0,5.56
Arroz Sequeiro,2018,2019,12010900000011,20,2,3163409,MG,São José Do Goiabal,33321,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,20,30,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,21,1,3102308,MG,Alvinópolis,6080,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,40,0,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,21,1,3105400,MG,Barão De Cocais,37437,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,40,0,0,0,0,0,3.06
Arroz Sequeiro,2018,2019,12010900000011,21,1,3106002,MG,Bela Vista De Minas,24859,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,2.5
Arroz Sequeiro,2018,2019,12010900000011,21,1,3107703,MG,Bom Jesus Do Amparo,17385,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,40,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,21,1,3115359,MG,Catas Altas,52986,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,40,0,0,0,0,0,3.06
Arroz Sequeiro,2018,2019,12010900000011,21,1,3121803,MG,Dionísio,2974,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,40,0,0,0,0,0,0,3.06
Arroz Sequeiro,2018,2019,12010900000011,21,1,3125903,MG,Ferros,24787,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,21,1,3131703,MG,Itabira,4453,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,40,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,21,1,3136207,MG,João Monlevade,39411,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,2.5
Arroz Sequeiro,2018,2019,12010900000011,21,1,3136603,MG,Nova União,17103,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,40,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,21,1,3144706,MG,Nova Era,3849,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,40,0,0,0,0,0,0,3.06
Arroz Sequeiro,2018,2019,12010900000011,21,1,3155702,MG,Rio Piracicaba,12218,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0,0,0,0,0,0,2.5
Arroz Sequeiro,2018,2019,12010900000011,21,1,3157203,MG,Santa Bárbara,37547,3107,310731,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,40,6.11
Arroz Sequeiro,2018,2019,12010900000011,21,1,3158003,MG,Santa Maria De Itabira,33060,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,0,0,0,2.78
Arroz Sequeiro,2018,2019,12010900000011,21,1,3161007,MG,São Domingos Do Prata,7649,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,40,0,0,0,0,0,0,3.06
Arroz Sequeiro,2018,2019,12010900000011,21,1,3161908,MG,São Gonçalo Do Rio Abaixo,7687,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,40,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,21,1,3163409,MG,São José Do Goiabal,33321,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,40,0,0,0,0,0,0,3.06
Arroz Sequeiro,2018,2019,12010900000011,21,1,3168309,MG,Taquaraçu De Minas,15497,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,0,0,0,0,0,3.06
Arroz Sequeiro,2018,2019,12010900000011,21,2,3102308,MG,Alvinópolis,6080,3107,310731,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,40,6.11
Arroz Sequeiro,2018,2019,12010900000011,21,2,3106002,MG,Bela Vista De Minas,24859,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,40,5.0
Arroz Sequeiro,2018,2019,12010900000011,21,2,3121803,MG,Dionísio,2974,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,40,0,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,21,2,3125903,MG,Ferros,24787,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,30,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,21,2,3131703,MG,Itabira,4453,3107,310731,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,40,6.11
Arroz Sequeiro,2018,2019,12010900000011,21,2,3136207,MG,João Monlevade,39411,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,40,5.0
Arroz Sequeiro,2018,2019,12010900000011,21,2,3144706,MG,Nova Era,3849,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,0,0,0,0,0,3.06
Arroz Sequeiro,2018,2019,12010900000011,21,2,3155702,MG,Rio Piracicaba,12218,3107,310731,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,40,6.11
Arroz Sequeiro,2018,2019,12010900000011,21,2,3158003,MG,Santa Maria De Itabira,33060,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,30,0,0,0,0,0,3.33
Arroz Sequeiro,2018,2019,12010900000011,21,2,3161007,MG,São Domingos Do Prata,7649,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,40,0,0,0,0,0,3.06
Arroz Sequeiro,2018,2019,12010900000011,21,2,3161908,MG,São Gonçalo Do Rio Abaixo,7687,3107,310731,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,20,30,40,0,0,0,40,6.11
Arroz Sequeiro,2018,2019,12010900000011,21,2,3163409,MG,São José Do Goiabal,33321,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,40,0,0,0,0,0,3.61
Arroz Sequeiro,2018,2019,12010900000011,21,3,3121803,MG,Dionísio,2974,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,40,5.28
Arroz Sequeiro,2018,2019,12010900000011,21,3,3125903,MG,Ferros,24787,3107,310731,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,30,40,0,0,0,40,7.78
Arroz Sequeiro,2018,2019,12010900000011,21,3,3158003,MG,Santa Maria De Itabira,33060,3107,310731,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,20,20,30,0,0,0,40,7.22
Arroz Sequeiro,2018,2019,12010900000011,21,3,3163409,MG,São José Do Goiabal,33321,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20,30,40,0,0,0,40,5.28
Arroz Sequeiro,2018,2019,12010900000011,22,1,3102308,MG,Alvinópolis,6080,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,1.67
Arroz Sequeiro,2018,2019,12010900000011,22,1,3105400,MG,Barão De Cocais,37437,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,2.78
Arroz Sequeiro,2018,2019,12010900000011,22,1,3106002,MG,Bela Vista De Minas,24859,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,0,0,0,0,0,0,0,1.94
Arroz Sequeiro,2018,2019,12010900000011,22,1,3107703,MG,Bom Jesus Do Amparo,17385,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,2.78
Arroz Sequeiro,2018,2019,12010900000011,22,1,3115359,MG,Catas Altas,52986,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,0,0,0,2.78
Arroz Sequeiro,2018,2019,12010900000011,22,1,3121803,MG,Dionísio,2974,3107,310731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1.11
